System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva0-STATE,pva0-CURR_FREQ,pva1-STATE,pva1-CURR_FREQ,nvdec0-STATE,nvdec0-CURR_FREQ,nvdec1-STATE,nvdec1-CURR_FREQ,nvenc0-STATE,nvenc0-CURR_FREQ,nvenc1-STATE,nvenc1-CURR_FREQ,nvjpg-STATE,nvjpg-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,AUX-therm-CURR_TEMP,AUX-therm-SW_THROTTLING_TEMP,AUX-therm-SW_SHUTDOWN_TEMP,CPU-therm-CURR_TEMP,CPU-therm-SW_THROTTLING_TEMP,CPU-therm-SW_SHUTDOWN_TEMP,thermal_fan_est-CURR_TEMP,thermal_fan_est-SW_THROTTLING_TEMP,thermal_fan_est-SW_SHUTDOWN_TEMP,AO-therm-CURR_TEMP,AO-therm-SW_THROTTLING_TEMP,AO-therm-SW_SHUTDOWN_TEMP,GPU-therm-CURR_TEMP,GPU-therm-SW_THROTTLING_TEMP,GPU-therm-SW_SHUTDOWN_TEMP,PMIC-Die-CURR_TEMP,PMIC-Die-SW_THROTTLING_TEMP,PMIC-Die-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
15:09:05,MODE_20W_6CORE,True,1420.8,22,True,1420.8,8,True,1420.8,4,True,1420.8,97,True,1420.8,18,True,1420.8,10,306.0,3,1600.0,2,3351,6846,49,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.3,-,-,53.5,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1104,5502,6552,32760,32760,4984,256,1275,2054,32760,32760,4976,272,1353,1454,quiet,130,0,101788,983430
15:09:06,MODE_20W_6CORE,True,1420.8,22,True,1420.8,3,True,1420.8,5,True,1420.8,97,True,1420.8,13,True,1420.8,14,306.0,0,1600.0,2,3517,6846,51,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.5,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1104,5502,6552,32760,32760,4984,248,1236,2054,32760,32760,4976,264,1313,1454,quiet,130,0,101788,983430
15:09:07,MODE_20W_6CORE,True,1420.8,20,True,1420.8,5,True,1420.8,34,True,1420.8,66,True,1420.8,12,True,1420.8,21,306.0,59,1600.0,2,3628,6846,53,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.1,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1128,5621,6551,32760,32760,4984,272,1355,2054,32760,32760,4976,272,1353,1454,quiet,130,0,101788,983430
15:09:08,MODE_20W_6CORE,True,1420.8,75,True,1420.8,77,True,1420.8,67,True,1420.8,97,True,1420.8,75,True,1420.8,73,510.0,0,1600.0,4,3808,6846,56,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,54.0,90.5,96.0,52.5,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4976,1504,7483,6552,32760,32760,4968,592,2941,2054,32760,32760,4968,288,1430,1454,quiet,130,0,101788,983430
15:09:09,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,99,True,1420.8,99,True,1420.8,100,True,1420.8,100,510.0,0,1600.0,4,3863,6846,56,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,54.5,90.5,96.0,52.8,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4976,1552,7722,6552,32760,32760,4968,640,3179,2054,32760,32760,4968,288,1430,1454,quiet,130,0,101788,983430
15:09:10,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,99,True,1420.8,100,True,1420.8,100,510.0,0,1600.0,4,3995,6846,58,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,54.5,90.5,96.0,52.8,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4976,1560,7762,6552,32760,32760,4968,640,3179,2055,32760,32760,4968,296,1470,1454,quiet,130,0,101788,983430
15:09:11,MODE_20W_6CORE,True,1420.8,100,True,1420.8,99,True,1420.8,100,True,1420.8,100,True,1420.8,99,True,1420.8,99,1109.25,99,1866.0,10,4588,6846,67,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,55.0,90.5,96.0,53.5,-,-,53.5,-,-,55.0,91.5,97.0,50.0,-,-,4000,5000,4960,2576,12776,6555,32760,32760,4952,1352,6695,2056,32760,32760,4952,440,2178,1455,quiet,130,0,101788,983430
15:09:12,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,99,True,1420.8,98,1109.25,3,1866.0,14,4638,6846,68,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,55.5,90.5,96.0,53.5,-,-,54.0,-,-,53.5,91.5,97.0,50.0,-,-,4000,5000,4960,2496,12380,6557,32760,32760,4952,1344,6655,2058,32760,32760,4952,424,2099,1455,quiet,130,0,101788,983430
15:09:13,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,97,True,1420.8,100,True,1420.8,100,True,1420.8,100,1109.25,99,1866.0,13,4968,6846,73,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,55.5,90.5,96.0,53.5,-,-,54.0,-,-,55.0,91.5,97.0,50.0,-,-,4000,5000,4960,2840,14086,6559,32760,32760,4952,1584,7843,2060,32760,32760,4952,480,2376,1455,quiet,130,0,101788,983430
15:09:14,MODE_20W_6CORE,True,1420.8,98,True,1420.8,92,True,1420.8,94,True,1420.8,98,True,1420.8,92,True,1420.8,96,1109.25,0,1866.0,16,4926,6846,72,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,53.0,90.0,95.5,55.5,90.5,96.0,54.6,-,-,54.0,-,-,53.5,91.5,97.0,50.0,-,-,4000,5000,4960,2536,12578,6561,32760,32760,4952,1368,6774,2061,32760,32760,4952,440,2178,1455,quiet,130,0,101788,983430
